134.7			134.8			134.8			0.1			0			0			0			0			
68.66			68.75			68.8			0			0.1			0			0			0			
-2.467			-2.407			-2.382			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


135.1			135.2			135.2			0.1			0			0			0			0			
69.06			69.11			69.14			0			0.1			0			0			0			
-2.297			-2.211			-2.188			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


135.5			135.6			135.6			0.1			0			0			0			0			
69.47			69.57			69.62			0			0.1			0			0			0			
-1.966			-1.973			-1.97			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


135.5			135.6			135.7			0.1			0			0			0			0			
69.88			69.93			69.94			0			0.1			0			0			0			
-1.798			-1.802			-1.823			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


135.7			135.7			135.7			0.1			0			0			0			0			
70.08			70.09			70.09			0			0.1			0			0			0			
-1.723			-1.784			-1.802			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


135.7			135.7			135.8			0.1			0			0			0			0			
70.48			70.48			70.47			0			0.1			0			0			0			
-1.736			-1.878			-1.932			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-2.42			-1			-1			0			0			0			0			0.1			


135.7			135.8			135.8			0.1			0			0			0			0			
70.48			70.77			70.87			0			0.1			0			0			0			
-1.723			-1.838			-1.878			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


135.9			135.9			135.9			0.1			0			0			0			0			
70.89			71.08			71.15			0			0.1			0			0			0			
-1.798			-1.834			-1.838			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.1			136			136			0.1			0			0			0			0			
71.3			71.4			71.44			0			0.1			0			0			0			
-1.723			-1.82			-1.834			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.1			136.1			136.1			0.1			0			0			0			0			
71.7			71.63			71.6			0			0.1			0			0			0			
-1.723			-1.796			-1.82			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.3			136.2			136.1			0.1			0			0			0			0			
71.91			71.86			71.84			0			0.1			0			0			0			
-1.654			-1.77			-1.796			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.1			136.2			136.2			0.1			0			0			0			0			
72.11			72.13			72.14			0			0.1			0			0			0			
-1.723			-1.75			-1.77			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.1			136.2			136.2			0.1			0			0			0			0			
72.11			72.27			72.33			0			0.1			0			0			0			
-1.798			-1.758			-1.75			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.3			136.3			136.3			0.1			0			0			0			0			
72.52			72.64			72.69			0			0.1			0			0			0			
-1.723			-1.755			-1.758			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.5			136.4			136.3			0.1			0			0			0			0			
72.92			73.01			73.05			0			0.1			0			0			0			
-1.723			-1.763			-1.755			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.5			136.5			136.4			0.1			0			0			0			0			
73.33			73.28			73.27			0			0.1			0			0			0			
-1.723			-1.756			-1.763			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.5			136.5			136.5			0.1			0			0			0			0			
73.33			73.59			73.68			0			0.1			0			0			0			
-1.723			-1.751			-1.756			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.7			136.6			136.6			0.1			0			0			0			0			
73.73			73.93			74			0			0.1			0			0			0			
-1.648			-1.74			-1.751			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.9			136.8			136.7			0.1			0			0			0			0			
74.34			74.46			74.5			0			0.1			0			0			0			
-1.723			-1.758			-1.74			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.9			136.9			136.9			0.1			0			0			0			0			
74.95			74.96			74.96			0			0.1			0			0			0			
-1.723			-1.752			-1.758			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


136.9			136.9			137			0.1			0			0			0			0			
75.36			75.35			75.35			0			0.1			0			0			0			
-1.723			-1.74			-1.752			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.1			137			137			0.1			0			0			0			0			
75.77			75.67			75.63			0			0.1			0			0			0			
-1.723			-1.743			-1.74			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.1			137.1			137.1			0.1			0			0			0			0			
76.17			76.13			76.11			0			0.1			0			0			0			
-1.798			-1.756			-1.743			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.3			137.2			137.2			0.1			0			0			0			0			
76.58			76.51			76.49			0			0.1			0			0			0			
-1.723			-1.759			-1.756			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.3			137.3			137.3			0.1			0			0			0			0			
76.98			77.02			77.03			0			0.1			0			0			0			
-1.723			-1.75			-1.759			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.5			137.4			137.4			0.1			0			0			0			0			
77.39			77.38			77.38			0			0.1			0			0			0			
-1.798			-1.774			-1.75			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.7			137.6			137.5			0.1			0			0			0			0			
77.8			77.7			77.66			0			0.1			0			0			0			
-1.736			-1.781			-1.774			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.9			137.7			137.6			0.1			0			0			0			0			
78.2			78.13			78.1			0			0.1			0			0			0			
-1.654			-1.772			-1.781			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.9			137.8			137.8			0.1			0			0			0			0			
78.61			78.54			78.52			0			0.1			0			0			0			
-1.654			-1.752			-1.772			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.9			137.9			137.9			0.1			0			0			0			0			
78.81			79			79.07			0			0.1			0			0			0			
-1.723			-1.749			-1.752			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.9			138			138			0.1			0			0			0			0			
79.22			79.45			79.53			0			0.1			0			0			0			
-1.798			-1.756			-1.749			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


137.9			138			138.1			0.1			0			0			0			0			
79.83			79.8			79.78			0			0.1			0			0			0			
-1.816			-1.757			-1.756			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.1			138.1			138.1			0.1			0			0			0			0			
80.03			80.14			80.18			0			0.1			0			0			0			
-1.723			-1.754			-1.757			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.1			138.2			138.2			0.1			0			0			0			0			
80.44			80.64			80.72			0			0.1			0			0			0			
-1.723			-1.744			-1.754			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.5			138.4			138.3			0.1			0			0			0			0			
81.05			81.19			81.24			0			0.1			0			0			0			
-1.713			-1.768			-1.744			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.5			138.5			138.5			0.1			0			0			0			0			
81.86			81.66			81.59			0			0.1			0			0			0			
-1.723			-1.76			-1.768			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.7			138.6			138.5			0.1			0			0			0			0			
82.06			81.96			81.92			0			0.1			0			0			0			
-1.713			-1.762			-1.76			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.7			138.7			138.6			0.1			0			0			0			0			
82.47			82.24			82.15			0			0.1			0			0			0			
-1.723			-1.756			-1.762			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.7			138.7			138.7			0.1			0			0			0			0			
82.67			82.65			82.64			0			0.1			0			0			0			
-1.723			-1.747			-1.756			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.7			138.8			138.8			0.1			0			0			0			0			
83.08			82.98			82.94			0			0.1			0			0			0			
-1.798			-1.754			-1.747			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.9			138.9			138.8			0.1			0			0			0			0			
83.08			83.22			83.27			0			0.1			0			0			0			
-1.723			-1.758			-1.754			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


138.9			138.9			138.9			0.1			0			0			0			0			
83.69			83.52			83.46			0			0.1			0			0			0			
-1.723			-1.748			-1.758			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.1			139			139			0.1			0			0			0			0			
83.89			83.81			83.77			0			0.1			0			0			0			
-1.648			-1.734			-1.748			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.1			139.1			139			0.1			0			0			0			0			
83.89			83.97			84			0			0.1			0			0			0			
-1.642			-1.718			-1.734			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.1			139.1			139.1			0.1			0			0			0			0			
84.3			84.2			84.17			0			0.1			0			0			0			
-1.798			-1.74			-1.718			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.3			139.2			139.1			0.1			0			0			0			0			
84.3			84.37			84.4			0			0.1			0			0			0			
-1.713			-1.745			-1.74			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.3			139.3			139.2			0.1			0			0			0			0			
84.7			84.63			84.6			0			0.1			0			0			0			
-1.723			-1.744			-1.745			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.3			139.3			139.3			0.1			0			0			0			0			
84.91			84.9			84.89			0			0.1			0			0			0			
-1.723			-1.74			-1.744			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.3			139.4			139.4			0.1			0			0			0			0			
85.11			85.1			85.1			0			0.1			0			0			0			
-1.723			-1.735			-1.74			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.5			139.4			139.4			0.1			0			0			0			0			
85.11			85.25			85.3			0			0.1			0			0			0			
-1.642			-1.722			-1.735			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.5			139.5			139.5			0.1			0			0			0			0			
85.52			85.54			85.54			0			0.1			0			0			0			
-1.648			-1.708			-1.722			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.5			139.5			139.5			0.1			0			0			0			0			
85.72			85.73			85.73			0			0.1			0			0			0			
-1.648			-1.694			-1.708			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.5			139.6			139.6			0.1			0			0			0			0			
85.92			86			86.03			0			0.1			0			0			0			
-1.723			-1.702			-1.694			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.5			139.6			139.6			0.1			0			0			0			0			
86.33			86.24			86.2			0			0.1			0			0			0			
-1.798			-1.723			-1.702			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.5			139.6			139.6			0.1			0			0			0			0			
86.53			86.52			86.52			0			0.1			0			0			0			
-1.798			-1.737			-1.723			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.7			0.1			0			0			0			0			
86.73			87.05			87.16			0			0.1			0			0			0			
-1.723			-1.745			-1.737			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140			139.9			139.8			0.1			0			0			0			0			
87.55			87.61			87.63			0			0.1			0			0			0			
-1.654			-1.739			-1.745			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140			139.9			0.1			0			0			0			0			
87.95			87.97			87.98			0			0.1			0			0			0			
-1.723			-1.757			-1.739			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140.1			140.1			0.1			0			0			0			0			
88.36			88.35			88.35			0			0.1			0			0			0			
-1.723			-1.755			-1.757			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140.2			140.2			0.1			0			0			0			0			
88.56			88.71			88.76			0			0.1			0			0			0			
-1.713			-1.626			-1.598			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
2.42			-1			-1			0			0			0			0			0.1			


140.4			140.3			140.2			0.1			0			0			0			0			
88.97			89.07			89.11			0			0.1			0			0			0			
-1.642			-1.529			-1.474			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
2.42			-1			-1			0			0			0			0			0.1			


140.4			140.3			140.3			0.1			0			0			0			0			
89.38			89.44			89.47			0			0.1			0			0			0			
-1.499			-1.416			-1.377			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
2.42			-1			-1			0			0			0			0			0.1			


140.4			140.3			140.3			0.1			0			0			0			0			
89.78			89.73			89.72			0			0.1			0			0			0			
-1.36			-1.331			-1.312			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
2.42			-1			-1			0			0			0			0			0.1			


140.2			140.2			140.2			0.1			0			0			0			0			
89.98			90.01			90.02			0			0.1			0			0			0			
-1.272			-1.227			-1.22			0			0			0.1			0			0			
6.413			-1			-1			0			0			0			0.1			0			
2.42			-1			-1			0			0			0			0			0.1			


140.4			140.2			140.2			0.1			0			0			0			0			
90.39			90.17			90.09			0			0.1			0			0			0			
-1.204			-1.232			-1.227			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140.2			140.2			0.1			0			0			0			0			
90.39			90.29			90.25			0			0.1			0			0			0			
-1.272			-1.242			-1.232			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.4			140.2			140.2			0.1			0			0			0			0			
90.39			90.4			90.4			0			0.1			0			0			0			
-1.204			-1.239			-1.242			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140.1			140.1			0.1			0			0			0			0			
90.39			90.59			90.67			0			0.1			0			0			0			
-1.272			-1.325			-1.348			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


140.2			140.1			140.1			0.1			0			0			0			0			
90.59			90.74			90.79			0			0.1			0			0			0			
-1.438			-1.414			-1.403			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


140.2			140.1			140.1			0.1			0			0			0			0			
91			90.98			90.97			0			0.1			0			0			0			
-1.429			-1.424			-1.414			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140.1			140			0.1			0			0			0			0			
91.2			91.28			91.31			0			0.1			0			0			0			
-1.429			-1.432			-1.424			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140.1			140			0.1			0			0			0			0			
91.41			91.49			91.51			0			0.1			0			0			0			
-1.429			-1.438			-1.432			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140.2			140			140			0.1			0			0			0			0			
91.81			92.01			92.09			0			0.1			0			0			0			
-1.418			-1.445			-1.438			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140			140			140			0.1			0			0			0			0			
92.22			92.27			92.28			0			0.1			0			0			0			
-1.494			-1.451			-1.445			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140			140			140			0.1			0			0			0			0			
92.42			92.47			92.49			0			0.1			0			0			0			
-1.429			-1.444			-1.451			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140			139.9			139.9			0.1			0			0			0			0			
92.63			92.75			92.8			0			0.1			0			0			0			
-1.36			-1.424			-1.444			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


140			139.9			139.9			0.1			0			0			0			0			
93.03			92.99			92.97			0			0.1			0			0			0			
-1.36			-1.412			-1.424			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.8			139.9			0.1			0			0			0			0			
93.44			93.35			93.32			0			0.1			0			0			0			
-1.418			-1.407			-1.412			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.8			139.8			0.1			0			0			0			0			
93.44			93.61			93.67			0			0.1			0			0			0			
-1.429			-1.408			-1.407			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.7			0.1			0			0			0			0			
94.05			93.89			93.84			0			0.1			0			0			0			
-1.429			-1.418			-1.408			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.7			0.1			0			0			0			0			
94.25			94.21			94.2			0			0.1			0			0			0			
-1.429			-1.425			-1.418			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.7			0.1			0			0			0			0			
94.45			94.46			94.46			0			0.1			0			0			0			
-1.429			-1.432			-1.425			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.7			0.1			0			0			0			0			
94.66			94.67			94.68			0			0.1			0			0			0			
-1.429			-1.436			-1.432			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.6			0.1			0			0			0			0			
95.06			95.02			95			0			0.1			0			0			0			
-1.429			-1.443			-1.436			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.6			0.1			0			0			0			0			
95.27			95.43			95.5			0			0.1			0			0			0			
-1.429			-1.449			-1.443			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


139.8			139.7			139.6			0.1			0			0			0			0			
95.67			95.71			95.72			0			0.1			0			0			0			
-1.429			-1.454			-1.449			0			0			0.1			0			0			
7.139			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


